producerId,producerName
7539,东宝镇脑宁胶囊
7540,广东华南辅酶Q10胶囊
7541,北京勃然明目地黄丸
7542,西安自力肝复康丸
7543,吉林敖东大连克拉霉素胶囊
7544,黑龙江地纳乳酸菌素片
7545,三才石岐制药呋塞米注射液
7546,广东新峰复方奎宁注射液
7547,星斗药业复合维生素B片
7548,五景药业消旋山莨菪碱滴眼液
7549,江苏平光醋酸泼尼松片
7550,盖诺真
7551,成都锦华盐酸乙胺丁醇片
7552,天医生物制药胰岛素注射液
7553,安多可盐酸二甲双胍肠溶片
7554,丁克
7555,青岛华迈士注射用托拉塞米
7556,尧王甘油果糖氯化钠注射液
7557,蓉生药业人血白蛋白
7558,桔王大七厘片
7559,万胜药业生精片
7560,福建太平洋利巴韦林片
7561,华润紫竹扑米酮片
7562,重庆东方宁心益智胶囊
7563,成都森科肾石通颗粒
7564,江西杏林白马止痛化癥片
7565,上海长征富民右旋糖酐40葡
7566,朝晖药业丙硫氧嘧啶片
7567,泉州亚泰制药赛霉安散
7568,济源济世药业明目地黄丸
7569,美侬
7570,希尔安药业消癌平片
7571,思博海
7572,成都天台山制药注射用盐酸罗
7573,南京白敬宇桂利嗪片
7574,神虎神农镇痛膏
7575,万邦德颠茄片
7576,修正复方胆通胶囊
7577,延边药业人工牛黄甲硝唑胶囊
7578,山东仙河三七伤药片
7579,山西临汾氢化可的松片
7580,浙江新东港盐酸舍曲林片
7581,益玛欣
7582,百灵鸟木香顺气丸
7583,常州四药注射用生长抑素
7584,安徽双科马来酸噻吗洛尔滴眼
7585,广东三才三磷酸腺苷二钠片
7586,蜀阳药业狂犬病人免疫球蛋白
7587,九泰醋酸氯己定栓
7588,珠海联邦倍他米松乳膏
7589,白云山消炎利胆片
7590,吉林一正麝香接骨胶囊
7591,万通消糜栓
7592,龙晖药业阿苯达唑片
7593,甘肃兰药硬脂酸红霉素片
7594,星昊医药甲钴胺胶囊
7595,海正注射用卡铂
7596,江西南大博仕蒲公英颗粒
7597,康惠制药宁神灵颗粒
7598,甲硝唑口颊片
7599,好医生如意定喘片
7600,天宏药业美沙拉秦肠溶片
7601,哈尔滨三木安胃胶囊
7602,迪冉郸城胶体果胶铋胶囊
7603,河北长天果糖二磷酸钙片
7604,保定天浩维A酸乳膏
7605,北京同仁堂养阴清肺丸
7606,东瑞丙硫氧嘧啶片
7607,福森药业千柏鼻炎片
7608,江西银涛消炎灵胶囊
7609,花城龙胆泻肝丸
7610,北京曙光红霉素肠溶片
7611,君维清
7612,依科制药石淋通颗粒
7613,鑫天安调经促孕丸
7614,银诺克药业妇洁舒洗液
7615,云南永安制药脂必妥片
7616,广东嘉应吐泻肚痛胶囊
7617,诚济制药复方丹参片
7618,广东彼迪氯唑沙宗片
7619,盐酸克林霉素胶囊
7620,广东在田消炎利胆片
7621,贵州信邦制药扶正康颗粒
7622,健民益心巴迪然吉布亚颗粒
7623,海南卓泰制药注射用异环磷酰
7624,仲景脑血康口服液
7625,凯莱通盐酸替扎尼定片
7626,陕西天洋香砂养胃丸
7627,格瑞佳
7628,依科制药三七片
7629,高尔聪赖氨酸磷酸氢钙片
7630,信谊叶酸片
7631,悦康药业阿莫西林颗粒
7632,老山药业云芝胞内糖肽胶囊
7633,山西万辉三七伤药片
7634,中泰药业甲状腺片
7635,河北巨龙盐酸金刚烷胺片
7636,硫辛酸注射液
7637,湖北纽兰生脉饮
7638,方略龙州石淋通颗粒
7639,新疆制药小儿生血糖浆
7640,泰必捷
7641,辽宁金丹加味逍遥丸
7642,江苏远恒硝酸咪康唑乳膏
7643,莱立康伏立康唑片
7644,海口制药阿莫西林分散片
7645,江苏天济复方水杨酸甲酯苯海
7646,同安维C银翘片
7647,索尼特
7648,加斯清
7649,江苏平光土霉素片
7650,北京首儿阿奇霉素干混悬剂
7651,东信药业醋酸氯己定痔疮栓
7652,阿福乐五维赖氨酸口服溶液
7653,安徽双鹤甘油果糖注射液
7654,利群药业肾上腺色腙片
7655,中联四药熊胆痔疮膏
7656,欣匹特
7657,爱普森药业肾上腺色腙片
7658,康缘药业抗癌平丸
7659,三才石岐制药醋酸泼尼松片
7660,丽珠集团注射用头孢他啶
7661,四川天德制药阿苯达唑片
7662,湖北科田冻疮膏
7663,东新药业双嘧达莫片
7664,山西云鹏制药吲哚美辛肠溶片
7665,斯达制药注射用头孢噻肟钠
7666,金远药业注射用七叶皂苷钠
7667,湖北东信黄体酮栓
7668,河南鼎复康曲咪新乳膏
7669,欣平
7670,修正药业碘化钾片
7671,丙硫氧嘧啶片
7672,邦宇制药醋酸钙胶囊
7673,辰欣替加氟注射液
7674,沧州光明盐酸吗啉胍滴眼液
7675,依木兰
7676,卫力骨筋丸胶囊
7677,上海新亚注射用盐酸头孢甲肟
7678,唐山红星硝酸益康唑溶液
7679,北京万生盐酸文拉法辛缓释胶
7680,天尊紫花烧伤膏
7681,湖北兴华维生素B6注射液
7682,西安必康嘉隆复方牙痛宁搽剂
7683,回春堂药业消癌平片
7684,德康制药清热消炎宁片
7685,上海普康丙硫氧嘧啶肠溶片
7686,斯沃
7687,临汾健民吡罗昔康片
7688,悦康药业注射用胸腺五肽
7689,云南特安呐血塞通颗粒
7690,石药欧意诺氟沙星胶囊
7691,太极集团利胆片
7692,沈阳同联复方甲苯咪唑片
7693,凯茂生物注射用培美曲塞二钠
7694,杭州民生氯化钾缓释片
7695,滇虹药业克林霉素甲硝唑搽剂
7696,河南天地药业醒脑静注射液
7697,大唐制药肝苏软胶囊
7698,葵花药业利胆片
7699,新霉素氟轻松乳膏
7700,眼氨肽注射液
7701,湖南洞庭盐酸阿米替林片
7702,东泰商丘药业氧氟沙星片
7703,爱尔康醋酸泼尼松龙滴眼液
7704,信谊天平卡托普利片
7705,广西日田复方鱼腥草片
7706,信谊天平肿节风片
7707,科伦药业阿昔洛韦片
7708,太极还少丹
7709,上海新亚注射用二巯丁二钠
7710,飞鸽药业小儿麻甘颗粒
7711,安徽济人复方蒲芩胶囊
7712,山西旺龙琥乙红霉素颗粒
7713,胡庆余堂胃复春片
7714,马鞍山丰原注射用抑肽酶
7715,山西普德注射用甲氨蝶呤
7716,华润双鹤药业盐酸洛贝林注射
7717,莘原制药羚羊感冒片
7718,芬迪宁
7719,秦皇岛华北制药参皇乳膏
7720,长星强力康颗粒
7721,通化万通楼莲胶囊
7722,泰康红金消结片
7723,海南中和醋酸去氨加压素片
7724,云南植物药业注射用顺铂
7725,重庆迪康长江醋酸地塞米松片
7726,丽珠制药脑蛋白水解物注射液
7727,天圣药业复方胆通胶囊
7728,大理药业细胞色素C注射液
7729,西藏甘露仁青常觉
7730,同仁堂小金丸
7731,郑州韩都利肺胶囊
7732,山西天生补中益气丸
7733,德元堂接骨续筋片
7734,瑞尔医药菠萝蛋白酶肠溶片
7735,远东丙硫氧嘧啶片
7736,广东宏兴活血止痛散
7737,赛乐特
7738,吉林恒金通脉颗粒
7739,海斯制药注射用甲硫氨酸维B
7740,广西维威制药感冒咳嗽颗粒
7741,新疆生化赖氨葡锌颗粒
7742,衡山药业富马酸酮替芬胶囊
7743,信谊天平硫酸锌片
7744,辽宁金丹药业醒脑安神片
7745,上海迪冉依托红霉素颗粒
7746,广东新峰毛冬青注射液
7747,河南同源地塞米松磷酸钠注射
7748,庆瑞金荞麦片
7749,民济药业金刚藤口服液
7750,蒙药桔梗八味颗粒
7751,青海格拉丹东消肿片
7752,仁和堂药业葡醛内酯片
7753,广东逢春安胎丸
7754,利君制药三维钙片
7755,一格制药注射用七叶皂苷钠
7756,转移因子注射液
7757,黑龙江济仁康媛颗粒
7758,秦皇岛华北制药氢化可的松片
7759,天津中新白金丸
7760,同仁堂当归苦参丸
7761,河北天成药业依托红霉素颗粒
7762,九芝堂明目地黄丸
7763,罗邦药业三七片
7764,黑龙江天龙药业氧氟沙星凝胶
7765,秦皇岛华北制药头孢氨苄颗粒
7766,北京同仁堂舒筋活血片
7767,复旦复华注射用还原型谷胱甘
7768,百利天华转移因子口服溶液
7769,齐鲁尿嘧啶替加氟片
7770,天星制药鼻渊片
7771,四川美大康华康阿米卡星滴眼
7772,兰陵制药硫酸镁注射液
7773,安徽东盛吡喹酮片
7774,仙河药业蒙脱石散
7775,安普莱士人血白蛋白
7776,法国礼来注射用培美曲塞二钠
7777,茎锥附桂骨痛颗粒
7778,山西旺龙利胆片
7779,重庆科瑞醋酸地塞米松片
7780,深圳万乐注射用硫酸长春新碱
7781,普德药业新福菌素注射液
7782,山东威高葡萄糖氯化钠注射液
7783,圣大药业小儿复方磺胺甲噁唑
7784,爱斯妥
7785,仁和堂药业泮托拉唑钠肠溶胶
7786,乳癖消片
7787,江苏九旭鸦胆子油乳注射液
7788,合肥华威药业克林霉素甲硝唑
7789,金钥药业利巴韦林片
7790,贵州圣济堂盐酸二甲双胍肠溶
7791,都邦药业甘油氯化钠注射液
7792,太福槐角丸
7793,黑龙江葵花药业熊胆痔灵膏
7794,内蒙古库伦清肺十八味丸
7795,玉脂盐酸美他环素胶囊
7796,石家庄御生堂补中益气丸
7797,新亚闵行二巯丁二酸胶囊
7798,山东新华维生素B6注射液
7799,辰欣药业克霉唑乳膏
7800,庆余堂小牛血去蛋白提取物注
7801,丽珠制药注射用普罗瑞林
7802,吉林都邦苦参碱氯化钠注射液
7803,旭原
7804,吉林恒金药业调经促孕丸
7805,潜江制药利巴韦林滴眼液
7806,葫芦娃药业注射用盐酸甲氯芬
7807,江西珍视明醋酸氢化可的松滴
7808,山东康宁药业甲磺酸帕珠沙星
7809,永寿制药消癌平片
7810,旭东海普卡托普利片
7811,白云山和黄中药复方丹参片
7812,哈尔滨三联药业胸腺肽注射液
7813,贵州拜特丹参川芎嗪注射液
7814,江西东风药业注射用硫酸链霉
7815,东信药业益视颗粒
7816,上海迪冉消癌平片
7817,山西太原阿替洛尔片
7818,白云山光华盐酸米诺环素胶囊
7819,得进消癌平口服液
7820,仙河蒲地蓝消炎片
7821,开封制药樟脑磺酸钠注射液
7822,云南永安制药小儿麻甘颗粒
7823,北京赛升注射用胸腺肽
7824,沈阳康芝小儿硫酸亚铁糖浆
7825,金博瑞
7826,常州康普氯化钠注射液
7827,利能康泰注射用核黄素磷酸钠
7828,五景药业风油精
7829,纽兰药业利肺片
7830,河北医大制药硝酸异山梨酯片
7831,林海清胰利胆颗粒
7832,华雨制药复方金银花颗粒
7833,北京中新药业奋乃静片
7834,河南羚锐解毒散结胶囊
7835,山西晋新双鹤黄体酮注射液
7836,旭东海普辅酶Q10胶囊
7837,大连辉仁利胆片
7838,白云山医药阿莫西林克拉维酸
7839,云南通用善美乳癖清胶囊
7840,千鹤制药乳癖康胶囊
7841,九芝堂补中益气丸
7842,龙桂制药醒脑安神片
7843,珑丹复方独活吲哚美辛胶囊
7844,后定诺
7845,西南别嘌醇片
7846,辅仁降脂通便胶囊
7847,南京白敬宇维生素B1片
7848,广东万健芦笋菠萝蛋白酶胶囊
7849,九连山药业肾石通颗粒
7850,吉林精鑫藻酸双酯钠片
7851,桂林华润天和伤湿止痛膏
7852,君寿堂轻身减肥片
7853,浙江泰康盐酸利多卡因注射液
7854,麦拓
7855,甘肃众友利胆排石片
7856,神龙药业氯唑沙宗片
7857,济源济世药业补中益气丸
7858,白敬宇吡拉西坦片
7859,海南灵康注射用盐酸甲氯芬酯
7860,烟台中洲叶酸片
7861,志远嘉宝血宝胶囊
7862,吉林红石乳宁片
7863,石家庄四药甲硝唑芬布芬胶囊
7864,佛山安宫牛黄丸
7865,广州白云山明兴鸦胆子油乳注
7866,黄河中药益康胶囊
7867,华北制药小儿四维葡钙颗粒
7868,上海禾丰乙酰谷酰胺注射液
7869,重庆华邦制药复方樟脑乳膏
7870,敬修堂跌打万花油
7871,七力环磷腺苷葡胺注射液
7872,河北奥星补中益气片
7873,广东恒诚复方鱼腥草片
7874,山西云鹏制药丙谷胺片
7875,吉林省松辽制药麝香接骨胶囊
7876,华中药业溴丙胺太林片
7877,北京协和注射用培美曲塞二钠
7878,康灵
7879,康恩贝尿素乳膏
7880,雪樱花制药盐酸吗啉胍片
7881,津华晖星替硝唑片
7882,吉林俊宏肿节风胶囊
7883,千汇复方肝浸膏片
7884,蒙欣药业阿昔洛韦片
7885,太原药业阿替洛尔片
7886,天天明制药硫酸卡那霉素滴眼
7887,华雨制药刺五加片
7888,天津太平洋二羟丙茶碱片
7889,金诃二十九味能消散
7890,四川泰华堂地塞米松磷酸钠滴
7891,大洋通脉颗粒
7892,拉美亚马来酸依那普利片
7893,江西汇仁琥乙红霉素片
7894,白云山医药诺氟沙星胶囊
7895,陕西恒诚制药薯蓣皂苷片
7896,雷克注射用头孢噻肟钠
7897,北京瑞得合通注射用重组人干
7898,大洋制药止痛化癥颗粒
7899,乐普恒久远药业盐酸倍他司汀
7900,白云山制药总厂盐酸胺碘酮片
7901,济南永宁氨苯蝶啶片
7902,山东京卫利多卡因氯己定气雾
7903,曼秀雷敦（中国）复方水杨酸
7904,福元药业复方醋酸地塞米松乳
7905,辰欣盐酸四环素醋酸可的松眼
7906,海南通用康力注射用核黄素磷
7907,诺康药业注射用硫酸奈替米星
7908,吉林长源溃平宁颗粒
7909,德元药业复方甲苯咪唑片
7910,江苏康缘心脑欣丸
7911,天津太平洋非普拉宗片
7912,欧维婷
7913,森科制药儿肤康搽剂
7914,太极降脂灵片
7915,白消安片
7916,苏州天马注射用硫酸奈替米星
7917,广东宏远甘露聚糖肽片
7918,湖南五洲通过氧化氢溶液
7919,杭州民生达那唑胶囊
7920,西安必康金刚片
7921,九泰坤宝甲硝唑呋喃唑酮栓
7922,河南雪樱花甲硝唑片
7923,华北制药聚甲酚磺醛溶液
7924,青岛双鲸维生素AD软胶囊
7925,金麦通制药吡喹酮片
7926,乐元
7927,湖南汉森消癌平胶囊
7928,凯尔丁
7929,乐普药业注射用头孢噻肟钠
7930,康惠制药积雪苷霜软膏
7931,三乐骨筋丸胶囊
7932,蒙药止血宁片
7933,北京同仁堂乳核内消液
7934,广州诺金屏风生脉胶囊
7935,广州白云山潘高寿升血调元汤
7936,辅舒良
7937,西安碑林金嗓散结片
7938,鲁神乙酰螺旋霉素片
7939,恒安药业盐酸左氧氟沙星片
7940,长春普华丹皮酚软膏
7941,华佗国药清咽片
7942,北京顺鑫祥云小儿腹泻散
7943,南京瑞尔转移因子口服溶液
7944,吉通药业清胰利胆颗粒
7945,山西普德注射用盐酸甲氯芬酯
7946,雷特迈星
7947,江苏鹏鹞卡马西平片
7948,贵州百灵双羊喉痹通颗粒
7949,科迪药业肿节风胶囊
7950,河南天汇药业降脂宁颗粒
7951,抗之霸乙酰螺旋霉素片
7952,喜安林
7953,九芝堂知柏地黄丸
7954,南京厚生肾石通颗粒
7955,山西同达头孢氨苄颗粒
7956,山西太原双嘧达莫片
7957,贵州德良方益肾养元颗粒
7958,信龙硼酸软膏
7959,万年青藿香正气片
7960,河北百善药业降脂减肥片
7961,四川制药制剂注射用阿洛西林
7962,赛弗
7963,河南福森复方硫酸亚铁颗粒
7964,鹏鹞药业富马酸酮替芬片
7965,桂林三金复方田七胃痛胶囊
7966,格林生物乙酰唑胺片
7967,新四方千柏鼻炎片
7968,桑塔
7969,万德制药净石灵片
7970,白云山光华盐酸克林霉素胶囊
7971,泰丰制药硫酸锌片
7972,上海医药利胆排石片
7973,金诃大月晶丸
7974,大中制药异维A酸胶丸
7975,黑龙江济仁三七胶囊
7976,云南通大保胎无忧片
7977,小营药业甘露醇注射液
7978,达因甘草锌颗粒
7979,盛天宁盐酸左氧氟沙星片
7980,奥司惠
7981,浙江南洋药业格列吡嗪片
7982,桂林南药甲苯咪唑片
7983,龙津药业注射用胸腺肽
7984,白云山制药总厂阿莫西林颗粒
7985,黑龙江康麦斯乳酸菌素片
7986,安阳华安藻酸双酯钠片
7987,翔宇药业复方红衣补血口服液
7988,中泰药业羚羊感冒片
7989,北京同仁堂如意金黄散
7990,天生制药桂枝茯苓丸
7991,海王盐酸地尔硫卓片
7992,湖南明瑞复方乌鳢口服液
7993,首儿药厂小青龙颗粒
7994,万生力乐盐酸帕罗西汀片
7995,黑龙江龙桂小儿咽扁颗粒
7996,海南通用康力注射用单磷酸阿
7997,石药欧意注射用奥拉西坦
7998,吉林长白山酮洛芬肠溶胶囊
7999,裕力兴
8000,石药集团中诺药业
8001,长春大政氧化樟脑注射液
8002,江西盛翔蛇胆川贝液
8003,湖南九典制药痔疮胶囊
8004,天津太平洋醋酸泼尼松片
8005,诺安盐酸环丙沙星滴眼液
8006,河北万岁药业防风通圣丸
8007,金诃藏药二十五味松石丸
8008,爱若华
8009,陕西制药利肝隆片
8010,重庆希尔安蒲公英颗粒
8011,吉林康乃尔胸腺肽肠溶片
8012,辽宁格林苯噻啶片
8013,浙江瑞新醋酸甲萘氢醌片
8014,万邦医药匹伐他汀钙片
8015,新和成药业盐酸特比萘芬乳膏
8016,甘肃兰药醋酸地塞米松片
8017,绿因药业红金消结片
8018,沈阳一药维生素D2片
8019,广州白云山光华盐酸胺碘酮胶
8020,杭州万邦天诚复方延胡索喷雾
8021,倍特药业亚硫酸氢钠甲萘醌注
8022,人工牛黄甲硝唑胶囊
8023,健民叶开泰国药小儿麻甘颗粒
8024,蒙王吉祥安坤丸
8025,东药盐酸奈福泮片
8026,远程制药抗妇炎胶囊
8027,双吉制药盐酸金霉素眼膏
8028,莱士人凝血因子VIII
8029,博洲药业注射用头孢噻肟钠
8030,广州康和炔诺酮片
8031,迪诺制药盐酸丁咯地尔注射液
8032,怡翔制药甲硝唑氯化钠注射液
8033,锦华药业肝苏胶囊
8034,福州海王金象中药五子衍宗丸
8035,广西壮族自治区花红养血当归
8036,健都药业强肝糖浆
8037,利分能
8038,广西世彪复方鱼腥草片
8039,鹏鹞药业马来酸氯苯那敏片
8040,广东怡翔甘露醇注射液
8041,山东齐都葡萄糖注射液
8042,新先锋注射用两性霉素B
8043,广西欢宝止痒消炎水
8044,全星制药奥美拉唑肠溶胶囊
8045,便塞停比沙可啶肠溶片
8046,岳阳同联药业乙酰螺旋霉素片
8047,立长金刚片
8048,恒诚制药利胆片
8049,罗欣药业注射用盐酸赖氨酸
8050,昆明制药天麻素胶囊
8051,武汉五景托吡卡胺滴眼液
8052,金施尔康
8053,赛高路
8054,新新制药盐酸硫必利片
8055,安徽济人依托红霉素颗粒
8056,南宁维威制药维C银翘片
8057,西南药业维生素D2片
8058,太安堂药业复方胆通片
8059,同仁堂大败毒胶囊
8060,陕西君寿堂大败毒胶囊
8061,吉林瑞隆降糖胶囊
8062,目秀夏天无滴眼液
8063,苏诺
8064,成都天台山制药注射用细胞色
8065,振国药业宫颈癌片
8066,好医生攀西如意定喘片
8067,江西铜鼓仁和小柴胡颗粒
8068,禾润防风通圣丸
8069,湖南恒生制药注射用硝普钠
8070,欧意腺苷钴胺片
8071,甘露仁青常觉
8072,北京中新药业地巴唑片
8073,远程抗妇炎胶囊
8074,西安海欣胞磷胆碱钠氯化钠注
8075,中一前列通片
8076,博可保
8077,双鲸药业三维鱼肝油乳
8078,西南药业盐酸普罗帕酮注射液
8079,欧氏药业独一味软胶囊
8080,震元制药硫酸西索米星注射液
8081,一晟达药业金甲排石胶囊
8082,怡神保
8083,万正药业注射用单磷酸阿糖腺
8084,重庆和平金钱草颗粒
8085,江西济民可信小儿四维葡钙颗
8086,信谊盐酸胺碘酮片
8087,承德天原小儿复方鸡内金散
8088,艾唯多
8089,湖南科伦葡萄糖氯化钠注射液
8090,上海通用醋酸可的松注射液
8091,百灵鸟姜酚胶丸
8092,依伦定
8093,雷允上封浜萆薢分清丸
8094,津康制药注射用头孢尼西钠
8095,广东华南头孢氨苄胶囊
8096,通化鸿宝益髓颗粒
8097,紫鑫般若药业抑亢丸
8098,上海安丁藻酸双酯钠片
8099,江苏中丹风油精
8100,武汉大安膦甲酸钠氯化钠注射
8101,临汾健民盐酸异丙嗪片
8102,广东大冢葡萄糖氯化钠注射液
8103,一品红康肾颗粒
8104,沙利舒盆炎清栓
8105,广州白云山天心酒石酸美托洛
8106,辽宁海思科注射用盐酸头孢替
8107,江西药都樟树鼻炎宁颗粒
8108,六安华源制药盐酸赖氨酸葡萄
8109,延安药业诺氟沙星胶囊
8110,广东台城制药氯霉素片
8111,济民可信药业银黄颗粒
8112,赛灵斯
8113,甘南牌风湿骨痛丸
8114,江西红星口服五维葡萄糖
8115,云药盐酸可乐定片
8116,青岛黄海制药硫酸锌片
8117,国药国瑞注射用果糖二磷酸钠
8118,哈尔滨儿童制药羚羊清肺散
8119,深圳海王西洛他唑片
8120,中方夏枯草膏
8121,百裕盐酸氨溴索注射液
8122,万森制药盐酸左氧氟沙星胶囊
8123,深州自航甘露聚糖肽口服溶液
8124,浙江万马注射用甲氨蝶呤
8125,花城制药甲苯咪唑片
8126,北京京丰盐酸左氧氟沙星片
8127,华南药业甲巯咪唑片
8128,长春大政乙酰螺旋霉素片
8129,补佳乐
8130,山西云鹏维U颠茄铝镁片Ⅱ
8131,玉清抗宫炎片
8132,辰欣盐酸普罗帕酮片
8133,广东众生磷酸氯喹片
8134,海通药业肝素钠注射液
8135,马鞍山丰原肝素钠注射液
8136,复方硫酸新霉素滴眼液
8137,真元熊胆丸
8138,鹏鹞药业替硝唑胶囊
8139,齐鲁制药卡马西平片
8140,国润制药维生素C片
8141,北大医药云芝胞内糖肽胶囊
8142,威光参志胶囊
8143,福邦药业阿奇霉素胶囊
8144,黄河药业甲硝唑芬布芬胶囊
8145,贵州同济堂氨甲环酸片
8146,拜班平润肌皮肤膏
8147,常泰药业鸦胆子油口服乳液
8148,四川美大康华康氯霉素滴眼液
8149,湖北康正盐酸洛美沙星滴耳液
8150,四川科伦吡喹酮片
8151,国润制药高三尖杉酯碱注射液
8152,株洲康圣堂藿香正气水
8153,康缘药业芪葛颗粒
8154,方健二妙丸
8155,济南永宁氯化钾缓释片
8156,宜昌人福盐酸克林霉素胶囊
8157,石家庄康力阿司匹林肠溶片
8158,合贝爽
8159,立业制药氯唑沙宗片
8160,西安利君泼尼松龙片
8161,升和药业盐酸倍他司汀口服液
8162,上海通用药业无极膏
8163,陕中培坤丸
8164,吉林华康药业枸橼酸钾颗粒
8165,甲保可甲钴胺胶囊
8166,易亨制药注射用单磷酸阿糖腺
8167,海正辉瑞制药别嘌醇片
8168,西安正大大山楂丸
8169,广州白云山潘高寿维血康糖浆
8170,安苏萌
8171,格林生物醋酸地塞米松片
8172,贵州安康安胎丸
8173,世康特西咪替丁片
8174,奇比特
8175,尼尔
8176,东方龙当归苦参丸
8177,山东华信制药葛根素注射液
8178,四川天德制药小儿止咳糖浆
8179,宜昌人福硫酸庆大霉素注射液
8180,河北百善接骨片
8181,金耀药业氢化可的松注射液
8182,飞马药业洛伐他汀胶囊
8183,凯莱克林盐酸克林霉素棕榈酸
8184,沈阳一药盐酸金刚烷胺片
8185,白云山光华罗红霉素颗粒
8186,万通药业（梅河）千柏鼻炎片
8187,湖南千金湘江阿奇霉素颗粒
8188,宝盛康阿魏酸哌嗪片
8189,双益平
8190,南京同仁堂排石颗粒
8191,万赛维
8192,浙江国镜肿节风片
8193,羚锐卫生关节止痛膏
8194,江苏迪赛诺炉甘石洗剂
8195,同仁堂紫雪
8196,美优制药盐酸米诺环素胶囊
8197,众森水牛角浓缩粉
8198,金皮宝解毒烧伤软膏
8199,在田药业消炎利胆片
8200,朴实颗粒
8201,金恒制药硫酸锌片
8202,贝特令
8203,江苏康缘阿仑膦酸钠片
8204,成都天台山制药注射用盐酸丁
8205,江苏润邦阿奇霉素片
8206,吉林特研利心丸
8207,圣泰血栓通注射液
8208,国瑞琥乙红霉素片
8209,开封康诺注射用细胞色素C
8210,陕西东泰舒神灵胶囊
8211,法国赛诺菲-安万特盐酸胺碘
8212,广东华南吡拉西坦片
8213,重庆科瑞哈西奈德溶液
8214,新华制药吡拉西坦注射液
8215,河北安国生发丸
8216,长春天诚药业强力康颗粒
8217,万辉双鹤红霉素肠溶胶囊
8218,禾丰尼可刹米注射液
8219,北京协和药厂三尖杉酯碱注射
8220,海正辉瑞制药注射用盐酸博来
8221,人健药业注射用绒促性素
8222,常熟市星海炉甘石洗剂
8223,山西太原马来酸氯苯那敏片
8224,心诚药业藿香正气片
8225,河南兴源陈香露白露片
8226,辰欣醋酸氟轻松乳膏
8227,四川光大石淋通颗粒
8228,上海衡山西咪替丁片
8229,金太阳生化土霉素片
8230,昆明制药注射用血塞通
8231,常州制药氯氮平片
8232,成都天台山三磷酸腺苷二钠片
8233,吉林天光三七活血丸
8234,澳迩药业喘嗽宁片
8235,天和精制狗皮膏
8236,飞鸽小儿咳喘灵颗粒
8237,康惠制药宫颈癌片
8238,盐酸伊曲康唑胶囊
8239,康正药业氧氟沙星凝胶
8240,四川逢春小儿止咳糖浆
8241,包头中药鼻炎宁颗粒
8242,五0五黄蒲洁肤洗剂
8243,河北万通金牛特灵眼药
8244,京豫麝香心脑乐胶囊
8245,北京同仁堂二妙丸
8246,山西太原氨茶碱片
8247,四川依科维生素B1片
8248,同源制药地塞米松磷酸钠注射
8249,华润天和麝香壮骨膏
8250,同联颠茄片
8251,湖北远大天天明盐酸赛洛唑啉
8252,广州白云山光华健肝灵胶囊
8253,九芝堂逍遥丸
8254,绿因氟康唑胶囊
8255,山西渊源乳酸菌素片
8256,德福康甲硝唑葡萄糖注射液
8257,齐鲁制药注射用卡铂
8258,广东华南雷公藤多甙片
8259,申安盐酸舍曲林片
8260,华润双鹤药业盐酸可乐定片
8261,大同利群磺胺嘧啶片
8262,广东台城制药尼群地平片
8263,北京亚东麝香接骨胶囊
8264,宁新宝熊去氧胆酸片
8265,协力甘宝水飞蓟宾葡甲胺
8266,中兴药业苯妥英钠片
8267,南京恒生三磷酸腺苷二钠片
8268,安必丁
8269,东丰药业抑亢丸
8270,广州东康复方硫酸新霉素滴眼
8271,金耀药业硫酸阿托品注射液
8272,石家庄四药氯化钠注射液
8273,万邦德制药颠茄片
8274,山西晋新双鹤安胎丸
8275,甘肃扶正贞芪扶正颗粒
8276,亚东生物护肝片
8277,海口市制药注射用头孢唑肟钠
8278,山西康宝静注人免疫球蛋白
8279,晶珠双红活血胶囊
8280,天津药物研究院盐酸阿普林定
8281,浙江亚太盐酸克林霉素胶囊
8282,云南维和三七胶囊
8283,陕西华西益气聪明丸
8284,红光制药碘化钾片
8285,江苏双鹤药业苦参碱氯化钠注
8286,天可
8287,惠诺药业盐酸特比萘芬乳膏
8288,潜江制药注射用尿激酶
8289,迪宙强肝片
8290,海南中化联合注射用盐酸罂粟
8291,广东希埃医药锝[99mTc
8292,生奥定
8293,白云山医药头孢氨苄甲氧苄啶
8294,北京京丰制药集团格列吡嗪片
8295,金世制药复方环磷酰胺片
8296,海默尼制药红草止鼾颗粒
8297,武汉五景氧氟沙星滴眼液
8298,颈复康茴香橘核丸
8299,太洋药业复方甲苯咪唑片
8300,药都仁和妇炎康复咀嚼片
8301,浙江奥托康巯嘌呤片
8302,希尔安药业金蝉止痒胶囊
8303,白云山新霉素氟轻松乳膏
8304,广东康奇力吡拉西坦片
8305,山西恒大制药转移因子注射液
8306,维他利匹特
8307,自力小金丸
8308,北京亚东双参补肾助阳胶囊
8309,万岁药业脑立清丸
8310,武汉五景阿昔洛韦滴眼液
8311,四川德元冻疮膏
8312,达林克林霉素磷酸酯凝胶
8313,康普药业注射用头孢噻肟钠
8314,辰欣药业替加氟注射液
8315,新高制药氟尿嘧啶注射液
8316,蒙药玉簪清咽十五味散
8317,鲁南参芪降糖颗粒
8318,成都一药吡喹酮片
8319,长春银诺克复方胆通胶囊
8320,康辰骨疏康颗粒
8321,国海生物聚苯乙烯磺酸钙散
8322,万晟药业硝苯地平片
8323,萨典注射用头孢哌酮钠舒巴坦
8324,江西鸿烁制药琥乙红霉素片
